CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,ChurnRisk,CLV,Persona
15043.0,31,1,537.0,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15044.0,19,17,7700.2300000000005,3,4,4,344,0,Low Risk,3294.2705827814575,VIP Customers
15045.0,152,2,735.66,1,2,3,123,1,High Risk,429.135,Loyal Customers
15046.0,9,15,5213.7699999999995,4,4,4,444,0,Low Risk,4163.423131067961,VIP Customers
15047.0,270,1,343.62,1,1,2,112,1,High Risk,0.0,Loyal Customers
15048.0,65,4,384.05,2,3,2,232,3,Low Risk,159.95484536082475,Budget Buyers
15049.0,274,1,121.17000000000002,1,1,1,111,1,High Risk,0.0,Loyal Customers
15050.0,25,3,1782.09,3,3,4,334,3,Low Risk,105.09761538461538,Budget Buyers
15051.0,23,3,1391.61,3,3,3,333,3,Low Risk,123.59053846153846,Budget Buyers
15052.0,319,1,215.78,1,1,1,111,1,High Risk,0.0,Loyal Customers
15053.0,5,3,697.79,4,3,3,433,3,Low Risk,272.2363802816901,Budget Buyers
15054.0,12,2,302.1,4,2,1,421,3,Low Risk,4.946666666666667,Budget Buyers
15057.0,275,2,1489.5,1,2,3,123,1,High Risk,158.88,Loyal Customers
15058.0,25,11,2124.9900000000002,3,4,4,344,3,Low Risk,807.3935434782609,Budget Buyers
15059.0,41,9,1337.72,3,4,3,343,3,Low Risk,496.1417215189874,Budget Buyers
15060.0,8,4,303.09,4,3,1,431,3,Low Risk,0.0,Budget Buyers
15061.0,4,48,54534.14,4,4,4,444,0,Low Risk,79676.67898759307,VIP Customers
15062.0,71,4,987.86,2,3,3,233,3,Low Risk,665.5056842105263,Budget Buyers
15063.0,213,1,370.79999999999995,1,1,2,112,1,High Risk,0.0,Loyal Customers
15065.0,38,4,3158.13,3,3,4,334,3,Low Risk,687.3177548387098,Budget Buyers
15066.0,53,1,893.59,2,1,3,213,3,Low Risk,0.0,Budget Buyers
15067.0,78,3,1744.76,2,3,4,234,3,Low Risk,434.062243902439,Budget Buyers
15068.0,46,2,553.36,3,2,2,322,3,Low Risk,74.49076923076923,Budget Buyers
15069.0,179,1,1109.53,1,1,3,113,1,High Risk,0.0,Loyal Customers
15070.0,373,1,106.2,1,1,1,111,1,High Risk,0.0,Loyal Customers
15071.0,94,2,982.07,2,2,3,223,3,High Risk,458.2993333333334,Budget Buyers
15073.0,10,3,1043.41,4,3,3,433,3,Low Risk,342.0066111111111,Budget Buyers
15074.0,105,1,748.87,2,1,3,213,3,High Risk,0.0,Budget Buyers
15075.0,78,1,773.03,2,1,3,213,3,Low Risk,0.0,Budget Buyers
15076.0,173,1,880.85,1,1,3,113,1,High Risk,0.0,Loyal Customers
15078.0,7,32,9743.11,4,4,4,444,0,Low Risk,8526.697478787879,VIP Customers
15079.0,213,4,895.61,1,3,3,133,1,High Risk,388.73285106382974,Loyal Customers
15081.0,22,5,504.8,3,4,2,342,3,Low Risk,879.5757575757576,Budget Buyers
15083.0,257,1,88.2,1,1,1,111,1,High Risk,0.0,Loyal Customers
15087.0,282,1,306.94,1,1,1,111,1,High Risk,0.0,Loyal Customers
15088.0,21,2,1160.07,3,2,3,323,3,Low Risk,61.056315789473686,Budget Buyers
15089.0,10,6,2420.84,4,4,4,444,3,Low Risk,394.01257931034485,Budget Buyers
15090.0,308,1,381.32,1,1,2,112,1,High Risk,0.0,Loyal Customers
15091.0,68,1,480.71,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15092.0,215,2,457.81,1,2,2,122,1,High Risk,79.82328205128205,Loyal Customers
15093.0,18,6,4597.02,4,4,4,444,3,Low Risk,3005.089000000001,Budget Buyers
15095.0,104,4,1370.6,2,3,3,233,3,High Risk,384.93446808510635,Budget Buyers
15096.0,43,1,219.39000000000001,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15097.0,4,1,248.08,4,1,1,411,3,Low Risk,0.0,Budget Buyers
15098.0,182,3,39916.5,1,3,4,134,0,High Risk,0.0,VIP Customers
15099.0,84,1,410.48,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15100.0,334,3,876.0,1,3,3,133,1,High Risk,1168.0,Loyal Customers
15101.0,9,2,317.53,4,2,2,422,3,Low Risk,926.1291666666665,Budget Buyers
15103.0,31,2,703.36,3,2,3,323,3,Low Risk,73.68533333333333,Budget Buyers
15104.0,197,2,1027.44,1,2,3,123,1,High Risk,84.37913043478262,Loyal Customers
15105.0,18,7,2298.93,4,4,4,444,3,Low Risk,616.0828910891088,Budget Buyers
15106.0,18,5,1422.52,4,4,3,443,3,Low Risk,595.0875333333333,Budget Buyers
15107.0,311,6,319.5,1,4,2,142,1,High Risk,229.2882352941176,Loyal Customers
15108.0,142,4,1300.25,2,3,3,233,3,High Risk,245.6027777777778,Budget Buyers
15109.0,246,1,484.95,1,1,2,112,1,High Risk,0.0,Loyal Customers
15110.0,24,4,996.1,3,3,3,333,3,Low Risk,1115.632,Budget Buyers
15111.0,29,3,1567.48,3,3,3,333,3,Low Risk,640.0543333333335,Budget Buyers
15113.0,10,3,3609.33,4,3,4,434,3,Low Risk,158.81052,Budget Buyers
15114.0,30,10,2760.56,3,4,4,344,3,Low Risk,1265.8405414551605,Budget Buyers
15115.0,18,1,340.11,4,1,2,412,3,Low Risk,0.0,Budget Buyers
15116.0,18,4,1352.75,4,3,3,433,3,Low Risk,749.5237037037036,Budget Buyers
15117.0,15,5,1551.78,4,4,3,443,3,Low Risk,654.7594936708861,Budget Buyers
15118.0,134,1,244.8,2,1,1,211,3,High Risk,0.0,Budget Buyers
15119.0,246,1,266.4,1,1,1,111,1,High Risk,0.0,Loyal Customers
15120.0,134,1,358.82,2,1,2,212,3,High Risk,0.0,Budget Buyers
15121.0,50,2,457.72,3,2,2,322,3,Low Risk,259.3746666666667,Budget Buyers
15122.0,114,3,1633.78,2,3,3,233,3,High Risk,364.61187804878045,Budget Buyers
15123.0,7,2,2199.31,4,2,4,424,3,Low Risk,273.8763396226415,Budget Buyers
15124.0,23,2,184.19,3,2,1,321,3,Low Risk,138.34715555555556,Budget Buyers
15125.0,25,15,11528.48,3,4,4,344,0,Low Risk,11119.990551181101,VIP Customers
15127.0,66,1,406.53,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15128.0,60,4,1471.0,2,3,3,233,3,Low Risk,305.7372549019608,Budget Buyers
15129.0,50,11,3447.4,3,4,4,344,3,Low Risk,3626.6100793650794,Budget Buyers
15130.0,170,1,330.11,1,1,2,112,1,High Risk,0.0,Loyal Customers
15132.0,18,5,977.9300000000001,4,4,3,443,3,Low Risk,764.7914102564104,Budget Buyers
15133.0,128,3,982.42,2,3,3,233,3,High Risk,589.452,Budget Buyers
15134.0,15,8,1387.99,4,4,3,443,3,Low Risk,1140.813698630137,Budget Buyers
15135.0,239,1,139.05,1,1,1,111,1,High Risk,0.0,Loyal Customers
15136.0,3,4,1286.7,4,3,3,433,3,Low Risk,234.6335294117647,Budget Buyers
15139.0,240,2,178.96,1,2,1,121,1,High Risk,88.10338461538463,Loyal Customers
15140.0,52,7,2354.25,2,4,4,244,3,Low Risk,1448.8446875000002,Budget Buyers
15142.0,46,1,498.74,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15143.0,226,1,259.45,1,1,1,111,1,High Risk,0.0,Loyal Customers
15144.0,8,17,6580.44,4,4,4,444,0,Low Risk,5223.919188940092,VIP Customers
15145.0,4,4,1194.73,4,3,3,433,3,Low Risk,580.1276019900498,Budget Buyers
15146.0,165,2,1327.16,1,2,3,123,1,High Risk,122.50707692307694,Loyal Customers
15147.0,240,1,623.5,1,1,2,112,1,High Risk,0.0,Loyal Customers
15148.0,11,1,301.29,4,1,1,411,3,Low Risk,0.0,Budget Buyers
15149.0,134,1,520.8000000000001,2,1,2,212,3,High Risk,0.0,Budget Buyers
15150.0,17,10,5314.47,4,4,4,444,3,Low Risk,1296.338163265306,Budget Buyers
15152.0,10,13,4745.69,4,4,4,444,3,Low Risk,1343.152852398524,Budget Buyers
15153.0,31,1,329.25,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15154.0,75,1,296.42,2,1,1,211,3,Low Risk,0.0,Budget Buyers
15156.0,1,3,961.49,4,3,3,433,3,Low Risk,55.941236363636364,Budget Buyers
15157.0,4,3,1936.07,4,3,4,434,3,Low Risk,548.295024,Budget Buyers
15158.0,45,1,401.40000000000003,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15159.0,2,30,18641.010000000002,4,4,4,444,0,Low Risk,9425.524774647889,VIP Customers
15160.0,357,1,158.16,1,1,1,111,1,High Risk,0.0,Loyal Customers
15163.0,18,2,304.47,4,2,1,421,3,Low Risk,121.08806896551725,Budget Buyers
15164.0,69,3,843.05,2,3,3,233,3,Low Risk,220.99368932038837,Budget Buyers
15165.0,373,1,487.75,1,1,2,112,1,High Risk,0.0,Loyal Customers
15167.0,321,1,163.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
15168.0,26,1,106.56,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15171.0,331,1,1289.5,1,1,3,113,1,High Risk,0.0,Loyal Customers
15172.0,9,5,1624.05,4,4,3,443,3,Low Risk,558.5747727272726,Budget Buyers
15174.0,323,1,135.75,1,1,1,111,1,High Risk,0.0,Loyal Customers
15175.0,72,1,224.14,2,1,1,211,3,Low Risk,0.0,Budget Buyers
15178.0,260,1,40.5,1,1,1,111,1,High Risk,0.0,Loyal Customers
15179.0,18,5,2206.95,4,4,4,444,3,Low Risk,1186.5322580645159,Budget Buyers
15180.0,367,1,87.5,1,1,1,111,1,High Risk,0.0,Loyal Customers
15181.0,66,3,689.4799999999999,2,3,3,233,3,Low Risk,874.7777499999999,Budget Buyers
15182.0,154,2,622.85,1,2,2,122,1,High Risk,163.2296551724138,Loyal Customers
15184.0,29,2,406.76,3,2,2,322,3,Low Risk,69.29985185185184,Budget Buyers
15185.0,70,1,310.62,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15186.0,14,2,411.41,4,2,2,422,3,Low Risk,222.30575438596495,Budget Buyers
15187.0,2,16,4777.18,4,4,4,444,0,Low Risk,5879.6061538461545,VIP Customers
15189.0,1,41,16225.39,4,4,4,444,0,Low Risk,34621.81881918239,VIP Customers
15192.0,120,3,1044.32,2,3,3,233,3,High Risk,501.6831372549019,Budget Buyers
15193.0,61,1,499.32,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15194.0,3,15,7616.53,4,4,4,444,0,Low Risk,4483.9249193548385,VIP Customers
15195.0,3,1,3861.0,4,1,4,414,3,Low Risk,0.0,Budget Buyers
15197.0,11,3,1079.6100000000001,4,3,3,433,3,Low Risk,1170.7020937500001,Budget Buyers
15198.0,92,2,193.64,2,2,1,221,3,High Risk,40.01893333333333,Budget Buyers
15199.0,59,4,1268.7,2,3,3,233,3,Low Risk,3240.064615384616,Budget Buyers
15201.0,87,5,1236.54,2,4,3,243,3,Low Risk,477.8898550724637,Budget Buyers
15203.0,26,6,1827.8,3,4,4,344,3,Low Risk,733.6943661971831,Budget Buyers
15204.0,357,1,316.58,1,1,2,112,1,High Risk,0.0,Loyal Customers
15205.0,85,2,653.24,2,2,2,222,3,Low Risk,49.434378378378376,Budget Buyers
15206.0,10,4,420.29999999999995,4,3,2,432,3,Low Risk,1650.0666666666666,Budget Buyers
15208.0,1,5,870.12,4,4,3,443,3,Low Risk,1215.4057142857143,Budget Buyers
15210.0,225,1,331.18,1,1,2,112,1,High Risk,0.0,Loyal Customers
15211.0,60,2,894.4100000000001,2,2,3,223,3,Low Risk,348.5905641025641,Budget Buyers
15212.0,241,1,101.8,1,1,1,111,1,High Risk,0.0,Loyal Customers
15213.0,319,2,328.35,1,2,2,122,1,High Risk,10.032916666666667,Loyal Customers
15214.0,2,8,1661.44,4,4,3,443,3,Low Risk,970.6837333333334,Budget Buyers
15215.0,47,3,734.94,3,3,3,333,3,Low Risk,102.8916,Budget Buyers
15216.0,88,1,96.6,2,1,1,211,3,Low Risk,0.0,Budget Buyers
15218.0,11,11,5756.89,4,4,4,444,3,Low Risk,3916.534803212852,Budget Buyers
15219.0,176,1,305.75,1,1,1,111,1,High Risk,0.0,Loyal Customers
15220.0,52,6,1778.96,2,4,4,244,3,Low Risk,696.3792136752137,Budget Buyers
15221.0,366,1,403.25,1,1,2,112,1,High Risk,0.0,Loyal Customers
15222.0,319,1,585.0,1,1,2,112,1,High Risk,0.0,Loyal Customers
15223.0,226,2,755.75,1,2,3,123,1,High Risk,57.94083333333334,Loyal Customers
15224.0,358,2,322.08,1,2,2,122,1,High Risk,6.134857142857142,Loyal Customers
15225.0,234,1,409.40000000000003,1,1,2,112,1,High Risk,0.0,Loyal Customers
15226.0,311,1,154.41,1,1,1,111,1,High Risk,0.0,Loyal Customers
15227.0,37,5,1219.4,3,4,3,343,3,Low Risk,981.1264367816094,Budget Buyers
15228.0,66,4,3386.71,2,3,4,234,3,Low Risk,823.6478719999999,Budget Buyers
15230.0,239,2,429.6,1,2,2,122,1,High Risk,1.2452173913043478,Loyal Customers
15232.0,113,2,612.06,2,2,2,222,3,High Risk,35.53896774193548,Budget Buyers
15234.0,277,1,197.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
15235.0,218,12,2247.51,1,4,4,144,1,High Risk,974.4448951048953,Loyal Customers
15236.0,299,1,321.05,1,1,2,112,1,High Risk,0.0,Loyal Customers
15237.0,2,4,1412.32,4,3,3,433,3,Low Risk,427.97575757575754,Budget Buyers
15238.0,29,3,1071.99,3,3,3,333,3,Low Risk,330.17292000000003,Budget Buyers
15239.0,10,2,780.59,4,2,3,423,3,Low Risk,72.21785034013605,Budget Buyers
15240.0,45,5,1706.57,3,4,4,344,3,Low Risk,973.6200641025641,Budget Buyers
15241.0,67,8,1756.44,2,4,4,244,3,Low Risk,919.7358545454546,Budget Buyers
15243.0,74,1,316.68,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15244.0,65,2,631.57,2,2,2,222,3,Low Risk,225.38380392156864,Budget Buyers
15245.0,134,3,2515.84,2,3,4,234,3,High Risk,359.00188764044947,Budget Buyers
15246.0,238,2,514.15,1,2,2,122,1,High Risk,124.64242424242424,Loyal Customers
15247.0,122,1,356.0,2,1,2,212,3,High Risk,0.0,Budget Buyers
15249.0,32,13,6688.46,3,4,4,344,0,Low Risk,1854.9329066666667,VIP Customers
15251.0,9,11,10484.99,4,4,4,444,3,Low Risk,8035.343687687688,Budget Buyers
15252.0,36,2,740.78,3,2,3,323,3,Low Risk,163.86951515151515,Budget Buyers
15253.0,16,5,918.1999999999999,4,4,3,443,3,Low Risk,441.7754716981131,Budget Buyers
15254.0,127,1,300.36,2,1,1,211,3,High Risk,0.0,Budget Buyers
15255.0,67,1,890.85,2,1,3,213,3,Low Risk,0.0,Budget Buyers
15256.0,149,1,98.45,1,1,1,111,1,High Risk,0.0,Loyal Customers
15257.0,283,1,317.15,1,1,2,112,1,High Risk,0.0,Loyal Customers
15258.0,169,2,623.16,1,2,2,122,1,High Risk,58.65035294117647,Loyal Customers
15260.0,100,7,1810.77,2,4,4,244,3,High Risk,1492.5134545454546,Budget Buyers
15261.0,135,1,254.82,2,1,1,211,3,High Risk,0.0,Budget Buyers
15262.0,324,1,178.95000000000002,1,1,1,111,1,High Risk,0.0,Loyal Customers
15263.0,107,1,156.51,2,1,1,211,3,High Risk,0.0,Budget Buyers
15264.0,64,1,393.74,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15265.0,151,2,1506.1200000000001,1,2,3,123,1,High Risk,102.85697560975609,Loyal Customers
15266.0,338,1,119.3,1,1,1,111,1,High Risk,0.0,Loyal Customers
15267.0,22,5,1717.36,3,4,4,344,3,Low Risk,4163.296969696969,Budget Buyers
15269.0,24,1,408.8,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15270.0,16,7,2379.49,4,4,4,444,3,Low Risk,3981.293024390244,Budget Buyers
15271.0,7,15,2507.07,4,4,4,444,0,Low Risk,1637.8304014598543,VIP Customers
15272.0,57,2,721.94,2,2,3,223,3,Low Risk,21.390814814814817,Budget Buyers
15274.0,4,2,716.57,4,2,3,423,3,Low Risk,14.229758865248229,Budget Buyers
15275.0,38,1,615.14,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15276.0,66,1,135.31,2,1,1,211,3,Low Risk,0.0,Budget Buyers
15277.0,47,1,255.89999999999998,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15279.0,355,1,290.51,1,1,1,111,1,High Risk,0.0,Loyal Customers
15280.0,172,1,113.12,1,1,1,111,1,High Risk,0.0,Loyal Customers
15281.0,59,9,2332.15,2,4,4,244,3,Low Risk,1379.1563309352518,Budget Buyers
15286.0,50,1,240.55,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15287.0,22,2,486.69,3,2,2,322,3,Low Risk,77.8704,Budget Buyers
15288.0,43,5,2306.52,3,4,4,344,3,Low Risk,1406.6277272727273,Budget Buyers
15289.0,29,3,939.78,3,3,3,333,3,Low Risk,356.46827586206894,Budget Buyers
15290.0,5,18,7943.22,4,4,4,444,0,Low Risk,8270.293764705882,VIP Customers
15291.0,26,15,4668.3,3,4,4,344,0,Low Risk,7886.254368932039,VIP Customers
15292.0,201,1,180.94,1,1,1,111,1,High Risk,0.0,Loyal Customers
15296.0,51,6,3672.86,3,4,4,344,3,Low Risk,1041.2747422680413,Budget Buyers
15297.0,10,3,641.94,4,3,2,432,3,Low Risk,87.238,Budget Buyers
15298.0,2,12,4799.9,4,4,4,444,3,Low Risk,3639.924166666666,Budget Buyers
15299.0,67,7,4507.01,2,4,4,244,3,Low Risk,45671.03466666667,Budget Buyers
15300.0,64,1,496.44,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15301.0,51,12,5070.35,3,4,4,344,3,Low Risk,2645.762880658436,Budget Buyers
15303.0,290,1,574.02,1,1,2,112,1,High Risk,0.0,Loyal Customers
15304.0,61,8,694.4000000000001,2,4,3,243,3,Low Risk,2471.6614492753624,Budget Buyers
15306.0,64,3,1174.35,2,3,3,233,3,Low Risk,168.0535344827586,Budget Buyers
15307.0,96,1,205.3,2,1,1,211,3,High Risk,0.0,Budget Buyers
15308.0,274,1,310.47,1,1,2,112,1,High Risk,0.0,Loyal Customers
15311.0,1,91,60767.9,4,4,4,444,2,Low Risk,28900.726211293266,At Risk Customers
15312.0,75,4,924.85,2,3,3,233,3,Low Risk,732.0089361702128,Budget Buyers
15313.0,110,1,52.0,2,1,1,211,3,High Risk,0.0,Budget Buyers
15314.0,199,1,327.97,1,1,2,112,1,High Risk,0.0,Loyal Customers
15315.0,64,2,570.5,2,2,2,222,3,Low Risk,52.424324324324324,Budget Buyers
15316.0,327,1,165.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
15318.0,4,1,312.62,4,1,2,412,3,Low Risk,0.0,Budget Buyers
15319.0,284,1,204.5,1,1,1,111,1,High Risk,0.0,Loyal Customers
15320.0,44,1,267.13,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15321.0,71,3,2748.31,2,3,4,234,3,Low Risk,636.4507368421052,Budget Buyers
15322.0,86,1,679.68,2,1,3,213,3,Low Risk,0.0,Budget Buyers
15325.0,104,1,162.29,2,1,1,211,3,High Risk,0.0,Budget Buyers
15326.0,334,1,311.71,1,1,2,112,1,High Risk,0.0,Loyal Customers
15327.0,53,1,208.75,2,1,1,211,3,Low Risk,0.0,Budget Buyers
15329.0,39,3,1049.7,3,3,3,333,3,Low Risk,243.0884210526316,Budget Buyers
15330.0,32,2,714.96,3,2,3,323,3,Low Risk,102.66092307692308,Budget Buyers
15332.0,366,4,1661.06,1,3,3,133,1,High Risk,18.983542857142858,Loyal Customers
15333.0,208,1,1028.56,1,1,3,113,1,High Risk,0.0,Loyal Customers
15334.0,157,3,351.67,1,3,2,132,1,High Risk,5.6835555555555555,Loyal Customers
15335.0,54,1,173.97,2,1,1,211,3,Low Risk,0.0,Budget Buyers
15339.0,66,2,574.07,2,2,2,222,3,Low Risk,111.69889147286824,Budget Buyers
15341.0,81,1,2020.52,2,1,4,214,3,Low Risk,0.0,Budget Buyers
15342.0,130,1,406.09,2,1,2,212,3,High Risk,0.0,Budget Buyers
15343.0,87,1,364.5,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15344.0,1,3,563.94,4,3,2,432,3,Low Risk,158.33700000000002,Budget Buyers
15345.0,46,1,393.54,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15346.0,333,1,252.42000000000002,1,1,1,111,1,High Risk,0.0,Loyal Customers
15347.0,366,1,201.60000000000002,1,1,1,111,1,High Risk,0.0,Loyal Customers
15348.0,72,1,158.04,2,1,1,211,3,Low Risk,0.0,Budget Buyers
15349.0,158,2,473.81,1,2,2,122,1,High Risk,12.722675925925925,Loyal Customers
15350.0,373,1,115.65,1,1,1,111,1,High Risk,0.0,Loyal Customers
15351.0,12,7,1960.1100000000001,4,4,4,444,3,Low Risk,725.67628,Budget Buyers
15353.0,255,2,777.02,1,2,3,123,1,High Risk,92.91350264550265,Loyal Customers
15355.0,29,2,277.05,3,2,1,321,3,Low Risk,30.34357142857143,Budget Buyers
15356.0,31,10,2766.5,3,4,4,344,3,Low Risk,597.009633911368,Budget Buyers
15358.0,5,22,8347.2,4,4,4,444,0,Low Risk,3999.38439201452,VIP Customers
15360.0,40,1,427.93,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15361.0,362,1,418.92,1,1,2,112,1,High Risk,0.0,Loyal Customers
15363.0,373,1,326.0,1,1,2,112,1,High Risk,0.0,Loyal Customers
15364.0,96,2,913.19,2,2,3,223,3,High Risk,331.6874022988506,Budget Buyers
15365.0,26,7,2314.32,3,4,4,344,3,Low Risk,1368.967649122807,Budget Buyers
15366.0,75,2,602.51,2,2,2,222,3,Low Risk,257.4360909090909,Budget Buyers
15367.0,57,4,1877.59,2,3,4,234,3,Low Risk,574.4766596491228,Budget Buyers
15368.0,21,1,446.94000000000005,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15370.0,41,7,2386.05,3,4,4,344,3,Low Risk,1723.5403723404256,Budget Buyers
15372.0,137,1,2007.3999999999999,2,1,4,214,3,High Risk,0.0,Budget Buyers
15373.0,8,12,2415.91,4,4,4,444,3,Low Risk,2657.5009999999997,Budget Buyers
15374.0,129,1,168.0,2,1,1,211,3,High Risk,0.0,Budget Buyers
15376.0,40,3,1233.3600000000001,3,3,3,333,3,Low Risk,191.856,Budget Buyers
15379.0,169,7,3703.29,1,4,4,144,1,High Risk,841.830355670103,Loyal Customers
15380.0,9,5,1690.2600000000002,4,4,4,444,3,Low Risk,2785.7988888888895,Budget Buyers
15381.0,214,2,596.85,1,2,2,122,1,High Risk,268.58250000000004,Loyal Customers
15382.0,15,6,5955.71,4,4,4,444,3,Low Risk,1104.3700662251656,Budget Buyers
15384.0,170,2,642.41,1,2,2,122,1,High Risk,197.42356097560975,Loyal Customers
15385.0,40,1,316.88,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15386.0,186,1,394.14,1,1,2,112,1,High Risk,0.0,Loyal Customers
15388.0,270,1,140.54,1,1,1,111,1,High Risk,0.0,Loyal Customers
15389.0,172,1,500.0,1,1,2,112,1,High Risk,0.0,Loyal Customers
15392.0,5,4,1535.53,4,3,3,433,3,Low Risk,865.2589682539682,Budget Buyers
15393.0,16,2,231.86,4,2,1,421,3,Low Risk,340.0613333333334,Budget Buyers
15394.0,10,4,2183.54,4,3,4,434,3,Low Risk,1191.9559529411765,Budget Buyers
15395.0,326,1,107.45,1,1,1,111,1,High Risk,0.0,Loyal Customers
15396.0,113,1,288.18,2,1,1,211,3,High Risk,0.0,Budget Buyers
15397.0,290,1,94.0,1,1,1,111,1,High Risk,0.0,Loyal Customers
15398.0,16,2,1345.53,4,2,3,423,3,Low Risk,76.18526027397262,Budget Buyers
15399.0,1,3,815.77,4,3,3,433,3,Low Risk,125.62858000000003,Budget Buyers
15400.0,92,5,716.2,2,4,3,243,3,High Risk,1850.1833333333334,Budget Buyers
15402.0,149,2,626.77,1,2,2,122,1,High Risk,46.759031746031745,Loyal Customers
15405.0,189,1,349.1,1,1,2,112,1,High Risk,0.0,Loyal Customers
15406.0,31,2,510.71000000000004,3,2,2,322,3,Low Risk,172.80627672955978,Budget Buyers
15407.0,34,4,1056.44,3,3,3,333,3,Low Risk,249.49476252723315,Budget Buyers
15408.0,264,1,267.18,1,1,1,111,1,High Risk,0.0,Loyal Customers
15410.0,84,8,3450.84,2,4,4,244,3,Low Risk,1335.0790819672134,Budget Buyers
15411.0,26,4,1358.88,3,3,3,333,3,Low Risk,285.50206060606064,Budget Buyers
15412.0,171,1,190.53,1,1,1,111,1,High Risk,0.0,Loyal Customers
15414.0,10,3,774.9000000000001,4,3,3,433,3,Low Risk,460.96615384615393,Budget Buyers
15415.0,313,1,572.8100000000001,1,1,2,112,1,High Risk,0.0,Loyal Customers
15416.0,65,4,3984.32,2,3,4,234,3,Low Risk,603.1817777777778,Budget Buyers
15417.0,85,1,508.8,2,1,2,212,3,Low Risk,0.0,Budget Buyers
15419.0,25,1,135.86,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15421.0,59,4,950.36,2,3,3,233,3,Low Risk,600.101534591195,Budget Buyers
15422.0,323,2,97.7,1,2,1,121,1,High Risk,0.0,Loyal Customers
15423.0,38,1,43.5,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15424.0,254,2,383.34,1,2,2,122,1,High Risk,0.0,Loyal Customers
15426.0,19,5,1447.39,3,4,3,343,3,Low Risk,289.14754566210047,Budget Buyers
15427.0,33,3,1483.14,3,3,3,333,3,Low Risk,6.3009215686274525,Budget Buyers
15428.0,15,1,93.78,4,1,1,411,3,Low Risk,0.0,Budget Buyers
15429.0,27,2,397.35,3,2,2,322,3,Low Risk,15.506341463414635,Budget Buyers
15432.0,23,1,171.19,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15433.0,214,2,533.3,1,2,2,122,1,High Risk,45.95918699186991,Loyal Customers
15434.0,8,5,1041.48,4,4,3,443,3,Low Risk,602.796,Budget Buyers
15435.0,22,1,149.29,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15436.0,12,3,1122.53,4,3,3,433,3,Low Risk,75.40399088145897,Budget Buyers
15437.0,262,1,200.16,1,1,1,111,1,High Risk,0.0,Loyal Customers
15438.0,131,1,156.57999999999998,2,1,1,211,3,High Risk,0.0,Budget Buyers
15440.0,55,3,383.68,2,3,2,232,3,Low Risk,95.3011612903226,Budget Buyers
15442.0,249,1,594.0,1,1,2,112,1,High Risk,0.0,Loyal Customers
15443.0,2,7,3236.91,4,4,4,444,3,Low Risk,628.740109947644,Budget Buyers
15444.0,9,2,1418.26,4,2,3,423,3,Low Risk,13.383884322678846,Budget Buyers
15445.0,264,1,113.5,1,1,1,111,1,High Risk,0.0,Loyal Customers
15447.0,331,1,155.17,1,1,1,111,1,High Risk,0.0,Loyal Customers
15448.0,313,1,494.64,1,1,2,112,1,High Risk,0.0,Loyal Customers
15449.0,26,3,974.52,3,3,3,333,3,Low Risk,381.68699999999995,Budget Buyers
15450.0,30,1,429.84,3,1,2,312,3,Low Risk,0.0,Budget Buyers
15452.0,30,3,538.73,3,3,2,332,3,Low Risk,217.34968965517243,Budget Buyers
15453.0,2,7,1388.37,4,4,3,443,3,Low Risk,209.55001748251746,Budget Buyers
15454.0,362,1,179.1,1,1,1,111,1,High Risk,0.0,Loyal Customers
15456.0,283,3,447.22,1,3,2,132,1,High Risk,55.9025,Loyal Customers
15457.0,262,1,237.07,1,1,1,111,1,High Risk,0.0,Loyal Customers
15458.0,25,1,161.64,3,1,1,311,3,Low Risk,0.0,Budget Buyers
15460.0,354,1,216.76,1,1,1,111,1,High Risk,0.0,Loyal Customers
